srcStateName,Year,Crime head IPC ( Indian Penal Code ) Category,Crime head IPC ( Indian Penal Code ) Sub-category,Incidence of IPC ( Indian Penal Code ) crimes,Victims of IPC ( Indian Penal Code ) crimes,IPC ( Indian Penal Code ) Crime Rate
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),7,9,0
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),3,3,0
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),74,87,0.1
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),675,920,1.3
Andhra Pradesh,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",1,1,0
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),1482,1876,2.8
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),22317,24413,42.9
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),1793,2018,3.4
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),14623,15936,28.1
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),987,1024,1.9
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),3409,3536,6.6
Andhra Pradesh,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",23,23,0
Andhra Pradesh,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),20835,22537,40
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),140,145,0.538461538461538
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),695,791,1.3
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,82,82,0.523292916400766
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,613,709,1.2
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),1055,1173,2
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),0,0,0
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),1,1,0
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),19,21,0
Andhra Pradesh,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",140,155,0.3
Andhra Pradesh,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),60,60,0.382897255902999
Andhra Pradesh,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",39,40,0.15
Andhra Pradesh,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),935,997,1.8
Andhra Pradesh,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),41543,46286,79.8
Andhra Pradesh,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),971,973,3.73461538461538
Andhra Pradesh,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
Andhra Pradesh,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),9,10,0
Andhra Pradesh,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),1193,1228,2.3
Andhra Pradesh,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),10,10,0
Andhra Pradesh,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,645,668,1.2
Andhra Pradesh,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,2657,2722,5.1
Andhra Pradesh,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),3302,3390,6.3
Andhra Pradesh,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),652,681,1.3
Andhra Pradesh,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),14,14,0
Andhra Pradesh,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),51,53,0.1
Andhra Pradesh,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),0,0,0
Andhra Pradesh,2018,Offences against Property,Dacoity |Dacoity (Total),51,53,0.1
Andhra Pradesh,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),72,72,0.1
Andhra Pradesh,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),313,315,0.6
Andhra Pradesh,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1,0,0
Andhra Pradesh,2018,Offences against Property,Offences against Property (Total),15733,16111,30.2
Andhra Pradesh,2018,Offences against Property,Robbery (Sec.392/394/397 IPC),252,257,0.5
Andhra Pradesh,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,3910,4026,7.5
Andhra Pradesh,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,7156,7293,13.7536036901787
Andhra Pradesh,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),11066,11319,21.3
Andhra Pradesh,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),739,1136,1.4
Andhra Pradesh,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),1555,1947,3
Andhra Pradesh,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),73,85,0.1
Andhra Pradesh,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),73,85,0.1
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,6,8,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,0,0,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,2,2,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,39,41,0.1
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,2,2,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian,0,0,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,1,1,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,2,5,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,12,13,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,62,132,0.1
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,11,14,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,15,18,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,0,0,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,1,1,0
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,32,36,0.1
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,376,453,0.7
Andhra Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),561,726,1.1
Andhra Pradesh,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",182,,0.3
Andhra Pradesh,2018,Offences against State,Offences against State |Offences against the State (Total),3,3,0
Andhra Pradesh,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",2,2,0
Andhra Pradesh,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),1,1,0
Andhra Pradesh,2018,Other IPC Crimes,Other IPC Crimes,9502,9075,18.3
Andhra Pradesh,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,126635,135007,243.4
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",26,30,1.7
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),4,4,0.3
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),1,1,0.1
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),9,9,0.6
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),47,47,3.1
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),60,60,8.33333333333333
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),12,12,1.66666666666667
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),285,318,19.1
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),4,4,0.3
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),0,0,0
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),13,15,0.9
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),46,67,3.1
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),122,151,8.2
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),63,69,4.2
Arunachal Pradesh,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),0,0,0
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",1,1,0.1
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Assam,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),17,27,0
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),2,2,0.1
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),1,1,0.1
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",74,74,5
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",13,14,0.9
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",90,91,6
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",3,3,0.2
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",0,0,0
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",0,0,0
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",0,0,0
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",3,3,0.2
Arunachal Pradesh,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),92,93,6.2
Arunachal Pradesh,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),4,6,0.3
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),78,78,10.8333333333333
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),103,104,14.3055555555556
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),18,19,2.5
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,1,1,0.138888888888889
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places,17,18,2.36111111111111
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),4,4,0.555555555555556
Arunachal Pradesh,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),3,3,0.416666666666667
Arunachal Pradesh,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),41,47,2.7
Arunachal Pradesh,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),11,12,1.52777777777778
Arunachal Pradesh,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),1,1,0.1
Arunachal Pradesh,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),1,1,0.212765957446809
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),149,178,10
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,3,3,0.2
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,16,19,1.1
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),102,122,6.8
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),118,141,7.9
Arunachal Pradesh,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,28,34,1.9
Arunachal Pradesh,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),8,11,0.5
Arunachal Pradesh,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),0,0,0
Arunachal Pradesh,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),1,1,0.1
Arunachal Pradesh,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),1,1,0.1
Arunachal Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),102,103,6.8
Arunachal Pradesh,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),64,64,4.3
