Rowid,Country,State lgd code,State,Year,Crime head ipc ( indian penal code ) category,Crime head ipc ( indian penal code ) sub-category,Incidence of ipc ( indian penal code ) crimes,Victims of ipc ( indian penal code ) crimes,Ipc ( indian penal code ) crime rate
3203,India,23,Madhya Pradesh,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),5433,5450,13.7928408225438
3204,India,23,Madhya Pradesh,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),9,15,0.0299202127659574
3205,India,23,Madhya Pradesh,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),137,138,0.2
3206,India,23,Madhya Pradesh,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),1907,1937,2.3
3207,India,23,Madhya Pradesh,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),30,34,0
3208,India,23,Madhya Pradesh,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,1043,1044,1.3
3209,India,23,Madhya Pradesh,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,8908,8922,10.9
3210,India,23,Madhya Pradesh,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),9951,9966,12.2
3211,India,23,Madhya Pradesh,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),489,492,0.6
3212,India,23,Madhya Pradesh,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),1,1,0
3213,India,23,Madhya Pradesh,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),86,89,0.1
3214,India,23,Madhya Pradesh,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),5,6,0
3215,India,23,Madhya Pradesh,2018,Offences against Property,Dacoity |Dacoity  (Total),91,95,0.1
3216,India,23,Madhya Pradesh,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),10,10,0
3217,India,23,Madhya Pradesh,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),201,216,0.2
3218,India,23,Madhya Pradesh,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),189,0,0.2
3219,India,23,Madhya Pradesh,2018,Offences against Property,Offences against Property (Total),42419,42549,52.1
3220,India,23,Madhya Pradesh,2018,Offences against Property,Robbery  (Sec.392/394/397 IPC),1361,1373,1.7
3221,India,23,Madhya Pradesh,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,16036,16106,19.7
3222,India,23,Madhya Pradesh,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,14060,14256,17.2578863385295
3223,India,23,Madhya Pradesh,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),30096,30362,36.9
3224,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),67,84,0.1
3225,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),1507,2155,1.8
3226,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),82,83,0.1
3227,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",7,9,0
3228,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),89,92,0.1
3229,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,42,65,0.1
3230,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,8,12,0
3231,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,8,8,0
3232,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,87,202,0.1
3233,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,11,13,0
3234,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian ,20,34,0
3235,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,7,25,0
3236,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
3237,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,13,13,0
3238,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,7,16,0
3239,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,78,160,0.1
3240,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,42,77,0.1
3241,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,151,274,0.2
3242,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,3,11,0
3243,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,16,19,0
3244,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,56,76,0.1
3245,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,798,974,1
3246,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),1347,1979,1.7
3247,India,23,Madhya Pradesh,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",4,,0
3248,India,23,Madhya Pradesh,2018,Offences against State,Offences against State |Offences against the State (Total),1,1,0
3249,India,23,Madhya Pradesh,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
3250,India,23,Madhya Pradesh,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),1,1,0
3251,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",3,3,0
3252,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
3253,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
3254,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),23,23,0
3255,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),20,20,0
3256,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",1319,1329,1.6
3257,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",264,265,0.3
3258,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud  (Total)",2443,2462,3
3259,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |a) Bank",117,118,0.1
3260,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |b) ATMs",204,206,0.3
3261,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",26,26,0
3262,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",513,518,0.6
3263,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud  |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",860,868,1.1
3264,India,23,Madhya Pradesh,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),2466,2485,3
3265,India,23,Madhya Pradesh,2018,Other IPC Crimes,Other IPC Crimes,15857,14256,19.5
3266,India,23,Madhya Pradesh,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,248354,262345,304.8
3267,India,24,Gujarat,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",278,275,0.4
3268,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),20,20,0
3269,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),10,10,0
3270,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),14212,14630,21.1
3271,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),412,428,0.6
3272,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),2923,2928,9.11443716869348
3273,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),5271,0,7.8
3274,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),7,6,0
3275,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),12,12,0.0374181478016838
3276,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),93929,32717,139.5
3277,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),89,121,0.1
3278,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),40782,89,60.6
3279,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),76,74,0.1
3280,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),2,2,0
3281,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),1,1,0
3282,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),34,29,0.1
3283,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),6094,7539,9.1
3284,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),19268,1133,28.6
3285,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),4428,5410,6.6
3286,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),29790,14082,44.3
3287,India,24,Gujarat,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),10,10,0
3288,India,24,Gujarat,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),562,580,0.8
3289,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),650,655,2.02681633925787
3290,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),1208,1213,3.76676021203617
3291,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),61,61,0.190208917991893
3292,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,8,8,0.0249454318677892
3293,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,8,8,0.0249454318677892
3294,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,21,21,0.0654817586529467
3295,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places ,323,323,1.00717181166199
3296,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),360,360,1.12254443405051
3297,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),115,115,0.35859058309947
3298,India,24,Gujarat,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),22,22,0.0685999376364203
3299,India,24,Gujarat,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),21,21,0
3300,India,24,Gujarat,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),1276,1492,1.9
3301,India,24,Gujarat,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),4,4,0.0124727159338946
3302,India,24,Gujarat,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),5,0,0
3303,India,24,Gujarat,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
3304,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),7366,8748,10.9
3305,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,5,5,0
3306,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,0,0,0
3307,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
3308,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,1109,1222,1.6
3309,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),6120,7338,9.1
3310,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),7229,8560,10.7
3311,India,24,Gujarat,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,132,183,0.2
3312,India,24,Gujarat,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),78,149,0.1
3313,India,24,Gujarat,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),9,9,0.0280636108512629
3314,India,24,Gujarat,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),6,8,0
3315,India,24,Gujarat,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),5,10,0
3316,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),1778,1916,2.6
3317,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),490,526,0.7
3318,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),9,10,0
3319,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),3,4,0
3320,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),15,15,0
3321,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),38,41,0.1
3322,India,24,Gujarat,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
3323,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),2333,2512,3.5
3324,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),10087,10739,15
3325,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),902,921,1.3
3326,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),5912,6332,8.8
3327,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),454,467,0.7
3328,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),431,452,0.6
3329,India,24,Gujarat,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",55,55,0.1
3330,India,24,Gujarat,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),7754,8227,11.5
3331,India,24,Gujarat,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
